lambda,resolution,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.2,0.1,0,1.3601770728529436,0.991,0.862,0,11,Ogdh
0.2,0.1,0,0.767995626278917,0.93,0.807,0,11,Dlst
0.2,0.1,0,0.6061410438854984,0.978,0.862,0,11,Lrp1
0.2,0.1,0,0.5337700040356355,0.979,0.866,0,11,Hk1
0.2,0.1,0,1.4681988574976108,0.999,0.9,0,11,Ctsd
0.2,0.1,0,0.45590742966598485,0.999,0.905,0,11,Cst3
0.2,0.1,0,1.279233138340715,0.994,0.912,0,11,Oxct1
0.2,0.1,0,1.0526416877779696,0.998,0.947,0,11,Prdx1
0.2,0.1,0,0.9459508825180301,0.998,0.958,0,11,Mdh1
0.2,0.1,0,1.0601118380763155,0.999,0.961,0,11,Clu
0.2,0.1,0,0.669752871358233,0.998,0.968,0,11,Uqcrc1
0.2,0.1,0,1.6007972384696991,1,0.972,0,11,Ldhb
0.2,0.1,0,0.844502788032025,0.984,0.957,0,11,Cox4i1
0.2,0.1,0,0.6789516314709179,0.999,0.983,0,11,Sdha
0.2,0.1,0,0.41355027845063175,1,1,0,11,Gapdh
0.2,0.1,0,1.0961498929404287,1,1,0,11,Psap
0.2,0.1,4.30807236614506e-307,0.7974894508124215,0.786,0.514,2.0420263015527584e-304,11,Hmgcs1
0.2,0.1,7.88760125272228e-306,0.4439059649170365,0.95,0.844,3.738722993790361e-303,11,Ctsb
0.2,0.1,4.20579617892001e-298,2.0724181120370377,0.156,0.037,1.9935473888080846e-295,11,Eci1
0.2,0.1,1.3598463269831242e-289,0.5959944552824248,0.81,0.477,6.445671589900008e-287,11,Abca1
0.2,0.1,1.5829551389499085e-268,1.5264589345538064,0.249,0.085,7.503207358622566e-266,11,Vldlr
0.2,0.1,7.294416340926184e-267,0.6830007675178243,0.668,0.386,3.457553345599011e-264,11,Chst11
0.2,0.1,5.793373702994525e-265,2.4653850914618474,0.13,0.03,2.746059135219405e-262,11,H2-Eb1
0.2,0.1,4.143931196569799e-227,0.9650071427463147,0.121,0.029,1.9642233871740846e-224,11,Lum
0.2,0.1,4.213315518932117e-225,1.410085797817286,0.277,0.11,1.9971115559738234e-222,11,Dad1
0.2,0.1,6.154112022907235e-218,0.7079024992013707,0.484,0.239,2.917049098858029e-215,11,Myo1e
0.2,0.1,1.350865139357906e-201,1.1290394329098692,0.323,0.143,6.403100760556475e-199,11,Mapkapk2
0.2,0.1,5.616506422956427e-201,0.3983355355527714,0.496,0.243,2.6622240444813465e-198,11,Aldh1l1
0.2,0.1,2.9226143776965946e-194,0.6924577233990715,0.799,0.645,1.3853192150281859e-191,11,Cndp2
0.2,0.1,5.894149947755568e-194,0.868681960764826,0.553,0.335,2.7938270752361394e-191,11,Coasy
0.2,0.1,2.248775642503748e-187,1.19879600682952,0.252,0.102,1.0659196545467766e-184,11,Pnp
0.2,0.1,9.153975120777671e-181,1.2594445556278404,0.194,0.07,4.338984207248616e-178,11,Plin3
0.2,0.1,1.4889920281476872e-177,0.5677463971338297,0.77,0.558,7.057822213420037e-175,11,Gmps
0.2,0.1,7.654084370491567e-175,0.4197647689269776,0.818,0.589,3.628035991613003e-172,11,Acsl6
0.2,0.1,6.0965226136561735e-173,0.3764146002412694,0.318,0.139,2.8897517188730264e-170,11,Plin4
0.2,0.1,4.041460452873021e-168,1.2342409577246147,0.25,0.106,1.915652254661812e-165,11,Ldlr
0.2,0.1,2.926401011721994e-159,0.4801031838658849,0.869,0.72,1.3871140795562253e-156,11,Ndufv2
0.2,0.1,3.0690846706750312e-155,0.9496690285845752,0.166,0.058,1.4547461338999647e-152,11,Icam1
0.2,0.1,1.0289975288893302e-142,1.5589592174454792,0.144,0.05,4.877448286935426e-140,11,Rxra
0.2,0.1,1.672786333272946e-138,1.1019718365148272,0.253,0.117,7.929007219713764e-136,11,Ganc
0.2,0.1,2.0749901311860167e-138,1.677761041554474,0.112,0.035,9.83545322182172e-136,11,Cpt1b
0.2,0.1,2.4039818877232114e-136,0.3532248068807815,0.935,0.808,1.1394874147808022e-133,11,Pdha1
0.2,0.1,1.2454815948562117e-134,0.3610757288956383,0.932,0.91,5.903582759618443e-132,11,Tkt
0.2,0.1,8.41340992405644e-126,0.8202399640781628,0.358,0.198,3.987956304002752e-123,11,Soat1
0.2,0.1,6.080248800381255e-124,0.6477558402063572,0.572,0.389,2.882037931380715e-121,11,Pank3
0.2,0.1,6.074202402300102e-123,0.2530237233315713,0.973,0.883,2.8791719386902485e-120,11,Ids
0.2,0.1,1.2880131982268066e-117,0.6310384277967709,0.169,0.067,6.105182559595063e-115,11,Emcn
0.2,0.1,3.764035371572145e-111,0.523070604995624,0.641,0.462,1.7841527661251967e-108,11,Acss2
0.2,0.1,7.100216107172226e-95,0.4140375419761747,0.774,0.646,3.3655024347996354e-92,11,Ddost
0.2,0.1,1.257190170424284e-93,1.0992882867638012,0.179,0.083,5.959081407811107e-91,11,Hmox1
0.2,0.1,7.207860057687338e-90,0.3368240127792028,0.895,0.803,3.416525667343798e-87,11,Sdhb
0.2,0.1,1.0312525662617066e-89,0.4923196825314589,0.678,0.553,4.888137164080489e-87,11,Stt3a
0.2,0.1,2.1331889895850417e-88,0.45316417002977233,0.661,0.501,1.0111315810633098e-85,11,Pgd
0.2,0.1,1.1239754960134657e-82,0.380712942494547,0.768,0.635,5.327643851103827e-80,11,Me1
0.2,0.1,2.8726011816276074e-70,0.36724070298427747,0.677,0.537,1.361612960091486e-67,11,Nr1h2
0.2,0.1,3.237485712193857e-69,0.7075410667374187,0.295,0.182,1.5345682275798883e-66,11,Hibadh
0.2,0.1,1.7320563646644057e-63,0.6191772311819259,0.346,0.229,8.209947168509282e-61,11,Alg5
0.2,0.1,3.7539645222028513e-60,0.5559066677308877,0.398,0.278,1.7793791835241514e-57,11,Cox14
0.2,0.1,4.937000408979485e-59,0.4672003990261743,0.454,0.327,2.3401381938562757e-56,11,Aldh9a1
0.2,0.1,1.12563290871508e-48,0.2593708018640736,0.838,0.73,5.3354999873094795e-46,11,Dld
0.2,0.1,8.933561172770497e-44,0.6139016607886312,0.152,0.085,4.2345079958932157e-41,11,Plin2
0.2,0.1,6.261685415871616e-37,0.8130312933851109,0.135,0.078,2.968038887123146e-34,11,Khk
0.2,0.1,2.746210074558356e-34,0.292118573260419,0.357,0.26,1.3017035753406607e-31,11,Acsl1
0.2,0.1,6.34824245343826e-31,0.6339347516791589,0.166,0.106,3.0090669229297352e-28,11,Dgat1
0.2,0.1,3.329060299882758e-30,0.33283096473565355,0.315,0.23,1.5779745821444271e-27,11,Sptlc2
0.2,0.1,2.2956308887974167e-26,0.34025893862114076,0.363,0.282,1.0881290412899755e-23,11,Sphk2
0.2,0.1,9.499024938612605e-26,0.277852463605645,0.134,0.085,4.502537820902375e-23,11,Cd74
0.2,0.1,5.348347253368879e-25,0.3005150263476477,0.458,0.376,2.5351165980968486e-22,11,G6pc3
0.2,0.1,3.1421645999718145e-18,0.49572758183118326,0.164,0.117,1.4893860203866401e-15,11,Ppat
0.2,0.1,4.5750359212925106e-14,0.3152356924498636,0.31,0.257,2.16856702669265e-11,11,C1galt1c1
0.2,0.1,1.451420483769887e-6,0.26268192528699874,0.154,0.127,6.879733093069265e-4,11,Acaa1a
0.2,0.1,0,10.502457441032464,0.989,0.006,0,12,Ccdc153
0.2,0.1,0,10.132839110609888,0.963,0.005,0,12,Tmem212
0.2,0.1,0,7.987447035902115,0.911,0.013,0,12,Dnah11
0.2,0.1,0,2.9487326326262546,0.944,0.2,0,12,Ifitm3
0.2,0.1,0,3.828822921584134,0.997,0.29,0,12,Vim
0.2,0.1,0,2.4783501149728115,0.818,0.127,0,12,Ocln
0.2,0.1,0,4.495642976627185,0.721,0.043,0,12,Sncg
0.2,0.1,0,1.6063783226933341,0.954,0.283,0,12,Aqp4
0.2,0.1,0,2.6613922450154375,0.915,0.253,0,12,St3gal6
0.2,0.1,0,1.537288717945059,0.912,0.279,0,12,Gja1
0.2,0.1,0,2.3067219660946425,0.921,0.314,0,12,Pla2g7
0.2,0.1,0,2.5791313824995745,0.71,0.129,0,12,Cbs
0.2,0.1,0,2.721252270637472,0.882,0.304,0,12,Idh2
0.2,0.1,0,2.674694642866196,0.864,0.303,0,12,Naga
0.2,0.1,0,2.3262940805447503,0.977,0.423,0,12,Slc2a1
0.2,0.1,0,2.466450169997434,0.784,0.259,0,12,Mt3
0.2,0.1,0,2.85657925253003,0.607,0.083,0,12,Fas
0.2,0.1,0,2.1366836597475336,0.935,0.433,0,12,Dgat2
0.2,0.1,0,2.1015053164295017,0.938,0.436,0,12,Srebf1
0.2,0.1,0,2.673847895027316,0.952,0.456,0,12,Gstm1
0.2,0.1,0,5.3123689426901075,0.518,0.025,0,12,C3
0.2,0.1,0,1.9288864479633554,0.94,0.45,0,12,Fads2
0.2,0.1,0,2.9385774632860895,0.959,0.471,0,12,Odc1
0.2,0.1,0,2.1979147558427217,0.988,0.505,0,12,Mt2
0.2,0.1,0,0.9274034115229819,0.878,0.396,0,12,Timp3
0.2,0.1,0,3.4968122990252946,0.546,0.074,0,12,Hkdc1
0.2,0.1,0,5.217940376674228,0.485,0.015,0,12,Lgals3
0.2,0.1,0,4.462770388337997,0.601,0.133,0,12,Ttr
0.2,0.1,0,1.3594080128976256,0.728,0.296,0,12,Calb1
0.2,0.1,0,7.585157628474549,0.417,0.003,0,12,Plin5
0.2,0.1,0,1.7960962479794558,0.752,0.341,0,12,Prps2
0.2,0.1,0,2.351650325503171,0.511,0.105,0,12,Maob
0.2,0.1,0,2.4266350587963226,0.52,0.118,0,12,Hmgb2
0.2,0.1,0,1.875314991868564,0.789,0.393,0,12,Lpin1
0.2,0.1,0,1.822834428470653,0.529,0.139,0,12,Prodh
0.2,0.1,0,1.288358157278687,0.866,0.477,0,12,Abca1
0.2,0.1,0,1.7386725899571998,0.682,0.301,0,12,Ophn1
0.2,0.1,0,1.4661186265745634,0.617,0.238,0,12,Myo1e
0.2,0.1,0,1.938987430201546,0.832,0.463,0,12,Gclc
0.2,0.1,0,1.2185149031663562,0.611,0.257,0,12,Rapgef3
0.2,0.1,0,1.5934982869404695,0.441,0.103,0,12,Hspg2
0.2,0.1,0,1.1689084048221343,0.463,0.138,0,12,Plin4
0.2,0.1,0,1.0640330787704708,0.869,0.55,0,12,Acta2
0.2,0.1,0,1.5891557033311479,0.575,0.258,0,12,Gsr
0.2,0.1,0,2.0990981999985405,0.416,0.104,0,12,Mt1
0.2,0.1,0,2.8569115670674363,0.36,0.056,0,12,Pax6
0.2,0.1,0,1.0389181428948189,0.899,0.596,0,12,Aldh2
0.2,0.1,0,1.3231993194358311,0.989,0.689,0,12,Cd63
0.2,0.1,0,0.9866077538399566,0.679,0.386,0,12,Chst11
0.2,0.1,0,2.0867520694460673,0.404,0.115,0,12,Ganc
0.2,0.1,0,1.249318856468388,0.864,0.588,0,12,Sat1
0.2,0.1,0,1.1816276326008897,0.595,0.325,0,12,Aldh9a1
0.2,0.1,0,1.487758492441958,0.533,0.264,0,12,Nt5c
0.2,0.1,0,1.09795664143096,0.603,0.341,0,12,Acad8
0.2,0.1,0,0.7653707967449306,0.369,0.126,0,12,Reln
0.2,0.1,0,2.265881806807431,0.31,0.076,0,12,Khk
0.2,0.1,0,1.409196174253645,0.339,0.113,0,12,B4galt1
0.2,0.1,0,1.8595235268984809,0.305,0.084,0,12,Plin2
0.2,0.1,0,0.7556710313625874,0.296,0.087,0,12,Serping1
0.2,0.1,0,0.4147237725535544,0.977,0.772,0,12,Atp1b2
0.2,0.1,0,1.7690873225338666,0.993,0.8,0,12,Pygb
0.2,0.1,0,1.153766879567763,0.908,0.728,0,12,Gclm
0.2,0.1,0,2.21516963043429,0.217,0.044,0,12,Cd44
0.2,0.1,0,1.336293061572299,0.949,0.779,0,12,Ptges3
0.2,0.1,0,1.5776515918137086,0.209,0.053,0,12,Pvalb
0.2,0.1,0,0.8925248464618665,0.942,0.822,0,12,Gns
0.2,0.1,0,0.8921190268462558,0.893,0.775,0,12,Echs1
0.2,0.1,0,0.5662462465412959,0.992,0.899,0,12,Cpe
0.2,0.1,0,1.368758930295265,0.989,0.932,0,12,Arhgap5
0.2,0.1,0,1.9271818334935458,0.999,0.961,0,12,Clu
0.2,0.1,0,0.7471003428308256,0.999,0.987,0,12,Ckb
0.2,0.1,3.2890430541666786e-280,1.519321937127132,0.283,0.101,1.5590064076750057e-277,12,Pnp
0.2,0.1,2.2020080977340418e-277,0.5834127201430486,0.909,0.756,1.0437518383259358e-274,12,Sorl1
0.2,0.1,8.584768580978012e-273,0.809287343745944,0.81,0.633,4.0691803073835776e-270,12,Adss
0.2,0.1,2.7099155940752774e-251,0.5783411707998021,0.922,0.858,1.2844999915916815e-248,12,Rpn1
0.2,0.1,2.203088567996877e-227,0.6797367928066955,0.785,0.593,1.0442639812305198e-224,12,Scg3
0.2,0.1,2.561092846124935e-223,1.4708813861954,0.208,0.069,1.2139580090632193e-220,12,Plin3
0.2,0.1,7.072300658855976e-218,1.1723963058791715,0.405,0.2,3.3522705122977326e-215,12,Pgm2
0.2,0.1,3.8707149675307913e-212,0.7185043273632543,0.414,0.194,1.8347188946095952e-209,12,Stard8
0.2,0.1,2.185941487794018e-209,0.4445776588212589,0.965,0.913,1.0361362652143646e-206,12,Oxct1
0.2,0.1,1.4577237131726904e-208,0.3639172126117032,0.98,0.947,6.909610400438552e-206,12,Prdx1
0.2,0.1,1.716229319661607e-205,1.0488954591482713,0.401,0.197,8.134926975196018e-203,12,Soat1
0.2,0.1,1.566264157654147e-186,0.9451609369928349,0.537,0.335,7.424092107280656e-184,12,Coasy
0.2,0.1,1.2842612677888492e-182,0.5373234364691448,0.841,0.704,6.087398409319145e-180,12,Hadhb
0.2,0.1,1.823871796432444e-180,1.1614565812202242,0.319,0.149,8.645152315089784e-178,12,Chsy1
0.2,0.1,6.795188146462973e-178,0.9622036774675643,0.491,0.292,3.220919181423449e-175,12,St3gal2
0.2,0.1,2.0090353878722698e-173,0.7051247861287154,0.735,0.588,9.522827738514559e-171,12,Jund
0.2,0.1,3.932889679570308e-161,1.216979888101072,0.295,0.141,1.864189708116326e-158,12,Cox10
0.2,0.1,5.391578091896986e-134,0.6625555109608366,0.486,0.291,2.5556080155591715e-131,12,Acadl
0.2,0.1,3.135806572066169e-128,1.2356880533895342,0.235,0.11,1.4863723151593643e-125,12,Dad1
0.2,0.1,2.1964357730079647e-127,0.8701828854107923,0.226,0.101,1.0411105564057753e-124,12,Tlr4
0.2,0.1,8.30234673757386e-123,0.31683934191976615,0.578,0.353,3.93531235361001e-120,12,Lgals3bp
0.2,0.1,2.2300327709347023e-122,1.2492389897135543,0.162,0.064,1.0570355334230489e-119,12,Ppara
0.2,0.1,4.7277849564975595e-121,0.38838467284102146,0.555,0.351,2.240970069379843e-118,12,Plcb4
0.2,0.1,1.4851473276479846e-119,0.9243312481463799,0.331,0.182,7.039598333051447e-117,12,Bcl2
0.2,0.1,4.105448917928157e-112,1.395095689033313,0.149,0.06,1.9459827870979462e-109,12,Cad
0.2,0.1,1.4673167770077635e-108,0.6526751311090013,0.519,0.354,6.955081523016799e-106,12,Cat
0.2,0.1,1.2532811072600928e-103,0.3875790987620802,0.886,0.825,5.94055244841284e-101,12,Fabp5
0.2,0.1,1.5524495656423933e-102,1.3895953359082749,0.13,0.05,7.358610941144945e-100,12,Rxra
0.2,0.1,1.1041623945384619e-99,0.6598556275114213,0.617,0.492,5.233729750112309e-97,12,Hacd2
0.2,0.1,3.304877021274054e-92,0.31239948840696274,0.927,0.911,1.5665117080839016e-89,12,Tkt
0.2,0.1,3.8490487779953104e-92,0.8390716002434226,0.312,0.182,1.824449120769777e-89,12,Hibadh
0.2,0.1,1.7709288270618834e-86,0.48090100142840275,0.266,0.143,8.394202640273328e-84,12,Nfkbia
0.2,0.1,1.4676953550323928e-81,0.47738711249930105,0.722,0.647,6.956875982853542e-79,12,Ddost
0.2,0.1,3.5029725900309504e-81,0.7261480846876651,0.146,0.065,1.6604090076746704e-78,12,Ifit1
0.2,0.1,1.4940706703236294e-80,0.6837795323052775,0.452,0.318,7.081894977334004e-78,12,Adh5
0.2,0.1,9.10592719354417e-75,0.5682325013660817,0.57,0.45,4.316209489739937e-72,12,Cstb
0.2,0.1,1.5631672018349523e-69,0.7958444572393659,0.219,0.121,7.409412536697675e-67,12,Jun
0.2,0.1,4.885503810413502e-69,0.460008035263703,0.611,0.489,2.315728806136e-66,12,Aldh7a1
0.2,0.1,8.407694264203231e-64,0.6852597207108451,0.245,0.144,3.985247081232331e-61,12,Tox2
0.2,0.1,2.311542806474704e-58,0.7626622858542267,0.2,0.113,1.0956712902690095e-55,12,Ppcdc
0.2,0.1,1.5209196146126482e-57,0.2874242075904192,0.836,0.764,7.209158973263953e-55,12,Acat1
0.2,0.1,1.15891033019735e-43,0.7476126827368521,0.203,0.126,5.493234965135439e-41,12,Acaa1a
0.2,0.1,1.403596370499348e-41,0.5407956881606293,0.374,0.278,6.65304679616691e-39,12,Cox14
0.2,0.1,3.010408226447153e-41,0.3618706294523316,0.621,0.543,1.4269334993359504e-38,12,Sdhc
0.2,0.1,3.795588234097836e-36,0.7355343428093062,0.177,0.112,1.7991088229623742e-33,12,Pgls
0.2,0.1,5.506992818874302e-32,0.3450627438678957,0.238,0.16,2.6103145961464193e-29,12,Apoe
0.2,0.1,5.594633512593702e-29,0.5319902671243137,0.211,0.144,2.651856284969415e-26,12,Mapkapk2
0.2,0.1,6.9390537589804e-28,0.31760349701304497,0.611,0.554,3.289111481756709e-25,12,Stt3a
0.2,0.1,2.9996145341867968e-27,0.26681666872131743,0.684,0.637,1.4218172892045417e-24,12,P4ha1
0.2,0.1,6.216638879566983e-22,0.3909169565437558,0.336,0.268,2.94668682891475e-19,12,Cbr1
0.2,0.1,3.7341713723470334e-15,0.5000676295220772,0.159,0.117,1.7699972304924938e-12,12,Ppat
0.2,0.1,7.846221526848664e-15,0.38730456381990175,0.176,0.132,3.719109003726267e-12,12,Ebp
0.2,0.1,1.0270016468887681e-13,0.3339471817349535,0.334,0.282,4.867987806252761e-11,12,Sphk2
0.2,0.1,1.5485325226509237e-12,0.2800857567099455,0.404,0.355,7.340044157365378e-10,12,Impdh2
0.2,0.1,1.308376841468465e-9,0.3121203304834217,0.202,0.165,6.201706228560524e-7,12,Bckdha
0.2,0.1,2.8252776193961267e-8,0.2936936568250996,0.224,0.189,1.339181591593764e-5,12,Shmt2
0.2,0.1,3.629485906263984e-5,0.2606855878726666,0.128,0.106,0.017203763195691283,12,Dgat1
0.2,0.1,0,1.205250921467255,0.99,0.239,0,13,Mog
0.2,0.1,0,0.4716932930792681,0.998,0.286,0,13,Ermn
0.2,0.1,0,0.9614384681577657,0.999,0.334,0,13,Cldn11
0.2,0.1,0,0.7448476142745604,0.999,0.348,0,13,Pllp
0.2,0.1,0,0.6254114415224628,0.999,0.38,0,13,Apod
0.2,0.1,0,0.7541915763195116,0.965,0.399,0,13,Cers2
0.2,0.1,0,0.6545655527354315,0.995,0.436,0,13,Srebf1
0.2,0.1,0,0.6883795179795904,0.99,0.431,0,13,Vegfa
0.2,0.1,0,0.5329045197779072,0.989,0.431,0,13,Tubb2b
0.2,0.1,0,0.8787316140962853,0.902,0.359,0,13,Phgdh
0.2,0.1,0,0.8827329177720269,0.947,0.405,0,13,Csf1
0.2,0.1,0,0.30090810445944344,0.883,0.351,0,13,Lgals3bp
0.2,0.1,0,0.7066036371723567,0.989,0.46,0,13,Acss2
0.2,0.1,0,0.5587837236091003,0.939,0.415,0,13,Adcy5
0.2,0.1,0,0.629725230905615,0.961,0.445,0,13,Cerk
0.2,0.1,0,0.6601614500248518,0.986,0.471,0,13,Odc1
0.2,0.1,0,0.6221494814004054,0.978,0.464,0,13,Dgkd
0.2,0.1,0,0.7346519877494218,0.976,0.464,0,13,Sc5d
0.2,0.1,0,0.6202663607947593,0.939,0.434,0,13,Klf6
0.2,0.1,0,0.6409171559768316,0.993,0.489,0,13,Hacd2
0.2,0.1,0,0.8689359805462065,0.962,0.46,0,13,Kdsr
0.2,0.1,0,0.7019175563317887,0.958,0.46,0,13,Gpat4
0.2,0.1,0,0.747952791906971,0.958,0.462,0,13,Gclc
0.2,0.1,0,0.8505635464921613,0.981,0.486,0,13,Aldh7a1
0.2,0.1,0,0.6680686369075535,0.992,0.499,0,13,Pgd
0.2,0.1,0,0.748750233251835,0.911,0.435,0,13,Pmm1
0.2,0.1,0,0.32918356649149205,0.824,0.349,0,13,Plcb4
0.2,0.1,0,0.7354218716081986,0.881,0.407,0,13,Hs2st1
0.2,0.1,0,0.8053965521105103,0.885,0.426,0,13,Acaca
0.2,0.1,0,0.8690743540960996,0.833,0.394,0,13,Bace1
0.2,0.1,0,0.774701240553328,0.828,0.4,0,13,Neu1
0.2,0.1,0,1.0648401642372343,0.797,0.386,0,13,Degs1
0.2,0.1,4.625184456584315e-307,0.46569379956315826,0.828,0.386,2.1923374324209653e-304,13,Chst11
0.2,0.1,1.6968094017655376e-306,0.7800186631214989,0.888,0.447,8.042876564368648e-304,13,Cstb
0.2,0.1,3.2944481660824093e-302,0.5905049926073542,0.989,0.48,1.561568430723062e-299,13,Ogdhl
0.2,0.1,2.0243316145203587e-294,0.7349624834406426,0.991,0.502,9.5953318528265e-292,13,Lta4h
0.2,0.1,2.4164113789202246e-268,0.5829240469612893,0.702,0.326,1.1453789936081865e-265,13,Fut9
0.2,0.1,2.529075823842415e-266,0.3056103092053989,0.998,0.48,1.1987819405013048e-263,13,Serpina3n
0.2,0.1,1.5864890823966043e-262,0.4831746281860486,0.988,0.497,7.519958250559904e-260,13,Abhd17a
0.2,0.1,1.233790098502053e-261,0.5839155529556616,0.998,0.498,5.848165066899731e-259,13,Slc32a1
0.2,0.1,9.516780408404811e-261,0.7824521997980836,0.769,0.394,4.51095391358388e-258,13,Lpin1
0.2,0.1,9.367975036049396e-245,0.7846443090256611,0.996,0.511,4.440420167087414e-242,13,Abcg1
0.2,0.1,7.837567881623851e-237,0.6995993788891927,0.993,0.534,3.7150071758897056e-234,13,Nr1h2
0.2,0.1,2.312203899255785e-228,0.6145765092857273,0.996,0.54,1.095984648247242e-225,13,Sdhc
0.2,0.1,7.527549475936696e-228,0.6975339554741546,0.735,0.388,3.568058451593994e-225,13,Pank3
0.2,0.1,2.0873146283074483e-225,0.41050602294048005,0.997,0.51,9.893871338177305e-223,13,Pgm1
0.2,0.1,2.422615400204817e-225,0.48564079230945145,1,0.897,1.1483196996970833e-222,13,Mbp
0.2,0.1,3.376408120536716e-224,0.4458077323069479,0.995,0.501,1.6004174491344034e-221,13,Pfkfb3
0.2,0.1,1.5182865195427554e-222,0.6988720671481867,0.997,0.551,7.19667810263266e-220,13,Stt3a
0.2,0.1,2.9672130112573555e-210,0.7702233424448617,0.709,0.384,1.4064589673359865e-207,13,Ext2
0.2,0.1,1.917399850594891e-207,0.3750538705274583,0.997,0.476,9.088475291819782e-205,13,Abca1
0.2,0.1,2.3317963850792686e-193,0.8105550996893559,0.679,0.374,1.1052714865275733e-190,13,G6pc3
0.2,0.1,7.293729975142489e-184,0.7409645371603276,0.999,0.564,3.45722800821754e-181,13,Taldo1
0.2,0.1,5.133193611314868e-183,0.8008939038473801,0.678,0.374,2.4331337717632474e-180,13,Pomgnt1
0.2,0.1,8.841815827508332e-178,0.44321786740579167,0.998,0.535,4.1910207022389496e-175,13,Fut8
0.2,0.1,9.741663861890528e-171,0.2818716984602233,0.998,0.512,4.61754867053611e-168,13,Hmgcs1
0.2,0.1,1.2963499903628288e-168,0.5334331586271303,0.999,0.554,6.144698954319808e-166,13,Pcx
0.2,0.1,1.996879718777844e-153,0.5274323872371185,0.613,0.336,9.46520986700698e-151,13,Gpt2
0.2,0.1,2.597104537042191e-140,0.5122568516360853,0.636,0.363,1.2310275505579985e-137,13,Acer3
0.2,0.1,1.5572370601739197e-139,0.5244903897961495,0.999,0.579,7.381303665224379e-137,13,Slc33a1
0.2,0.1,7.0000112658810776e-130,0.7141589883402547,0.999,0.596,3.3180053400276307e-127,13,Bpgm
0.2,0.1,4.183218237494898e-127,0.45677780760406783,0.998,0.574,1.982845444572582e-124,13,Rxrb
0.2,0.1,1.1708842021604325e-123,0.5472512840534312,0.999,0.573,5.54999111824045e-121,13,Lap3
0.2,0.1,1.758372313074941e-111,0.5150183563056978,0.571,0.342,8.334684763975219e-109,13,Acad8
0.2,0.1,3.0278716939319013e-111,0.4060589961208736,1,1,1.4352111829237213e-108,13,Ubc
0.2,0.1,2.5726269240402114e-108,0.717794124181663,0.589,0.353,1.2194251619950602e-105,13,Cat
0.2,0.1,1.7844032927846677e-95,0.5894462067831958,0.998,0.588,8.458071607799325e-93,13,Rhob
0.2,0.1,9.748167356676023e-91,0.3267933901878911,0.997,0.586,4.6206313270644346e-88,13,Jund
0.2,0.1,4.1869670202910724e-83,0.40309549767711245,0.368,0.203,1.9846223676179685e-80,13,Mag
0.2,0.1,4.586470104359278e-74,0.47891522050495006,0.54,0.344,2.1739868294662975e-71,13,Prps2
0.2,0.1,1.4534813582896922e-70,0.6124357026400385,0.544,0.359,6.889501638293141e-68,13,Ptdss1
0.2,0.1,6.0592005347553775e-68,0.42858480119562303,0.533,0.347,2.872061053474049e-65,13,Hsd17b12
0.2,0.1,6.202048332353602e-66,0.4728086215737459,0.535,0.354,2.9397709095356074e-63,13,Impdh2
0.2,0.1,2.026372366105474e-65,0.2929178411572114,0.998,0.601,9.605005015339947e-63,13,Idh1
0.2,0.1,4.925031321310703e-59,0.41046692152876385,0.999,0.636,2.334464846301273e-56,13,Galnt1
0.2,0.1,9.905294446931254e-55,0.4414011105535255,0.999,0.645,4.6951095678454144e-52,13,Ddost
0.2,0.1,2.8273193813386905e-48,0.27400544393261406,0.999,0.642,1.3401493867545393e-45,13,Hadha
0.2,0.1,1.3495446436988189e-27,0.26774082864455295,0.429,0.309,6.396841611132402e-25,13,Idh2
0.2,0.1,1.8299872698618025e-25,0.36262054751475586,0.999,0.644,8.674139659144944e-23,13,Bhlhe41
0.2,0.1,1.5127880369183312e-21,0.4379966896643557,0.386,0.286,7.17061529499289e-19,13,B3galt5
0.2,0.1,7.931605048436218e-17,0.34994820687760453,0.426,0.336,3.759580792958767e-14,13,Coasy
0.2,0.1,0,7.927046379944827,0.865,0.018,0,14,Ms4a4b
0.2,0.1,0,9.65510812164832,0.85,0.004,0,14,Nkg7
0.2,0.1,0,9.489920594452949,0.813,0.007,0,14,Ccl5
0.2,0.1,0,9.018472782946995,0.801,0.004,0,14,Itk
0.2,0.1,0,9.213572807625482,0.725,0.002,0,14,Cd3d
0.2,0.1,0,2.439967031759272,0.805,0.173,0,14,Cst7
0.2,0.1,0,3.094695155545958,0.705,0.089,0,14,Clec2d
0.2,0.1,0,4.068407969662118,0.791,0.183,0,14,Bcl2
0.2,0.1,0,6.751130299957233,0.61,0.01,0,14,Cd247
0.2,0.1,0,3.1473466564505266,0.76,0.172,0,14,Fxyd5
0.2,0.1,0,4.099676747141643,0.465,0.045,0,14,Cd44
0.2,0.1,0,4.314022798826659,0.34,0.035,0,14,Pdcd1
0.2,0.1,0,5.269694039203797,0.321,0.021,0,14,Cxcl10
0.2,0.1,0,6.25139210721129,0.256,0.006,0,14,Plac8
0.2,0.1,0,5.0413169046079,0.197,0.006,0,14,Tnf
0.2,0.1,0,7.925574586189783,0.176,0.002,0,14,Gzmb
0.2,0.1,3.7730164785166343e-296,2.830510653800025,0.451,0.068,1.7884098108168845e-293,14,Selplg
0.2,0.1,1.5310950410366888e-294,2.193344821843417,0.674,0.144,7.257390494513905e-292,14,Bcl2a1b
